ride_id,driver_name,pickup_lat,pickup_lon,drop_lat,drop_lon,geohash,departure_hour,available_seats,fare_per_seat
R011360,Chameli,22.574065,88.453565,22.63117,88.374076,tunbkv,16,4,58
R011361,Warhi,22.59682,88.410779,22.582216,88.481563,tunbec,21,3,73
R011362,Finn,22.645329,88.453866,22.606111,88.394329,tunbuf,17,3,85
R011363,Aarav,22.64321,88.445722,22.618801,88.430888,tunbud,9,0,117
R011364,Avni,22.498777,88.281667,22.51282,88.391077,tgyzbz,19,2,46
R011365,Suhani,22.609791,88.453153,22.650742,88.423533,tunbsg,7,1,106
R011366,Oni,22.534463,88.347507,22.568736,88.470433,tunb4q,22,3,55
R011367,Hema,22.546107,88.367365,22.701293,88.385903,tunb6b,10,3,88
R011368,Isaiah,22.639661,88.443681,22.538658,88.278668,tunbu9,11,0,79
R011369,Chanchal,22.562652,88.451508,22.627645,88.459228,tunbkg,18,2,135
R011370,Rajeshri,22.536867,88.345564,22.475861,88.351354,tunb4q,22,2,49
R011371,Gautami,22.569383,88.406421,22.621906,88.389541,tunb7s,17,0,96
R011372,Lucky,22.622737,88.477434,22.478032,88.354804,tunbtq,10,2,131
R011373,Matthew,22.45327,88.433031,22.562061,88.341621,tgyzsr,19,0,108
R011374,Kala,22.626336,88.400441,22.583046,88.422773,tunbew,11,4,148
R011375,Alka,22.667239,88.336459,22.652085,88.418437,tunbfn,19,1,107
R011376,Sudiksha,22.547474,88.382218,22.493718,88.334284,tunb70,6,1,134
R011377,Jeevika,22.441405,88.384461,22.583811,88.329898,tgyzej,6,1,70
R011378,Hritik,22.419682,88.40696,22.614535,88.470507,tgyze9,8,2,94
R011379,Banjeet,22.599332,88.403717,22.562643,88.329718,tunbed,13,0,150
R011380,Kalpit,22.44984,88.43228,22.670673,88.410081,tgyzsq,7,1,43
R011381,Vincent,22.465917,88.445337,22.565326,88.414701,tgyzu9,11,1,75
R011382,Gaurika,22.547558,88.44724,22.628918,88.394813,tunbk8,10,1,110
R011383,Mitali,22.529518,88.272091,22.507187,88.331088,tunb0t,15,2,119
R011384,Aradhana,22.661693,88.405755,22.560889,88.301051,tunbgt,6,2,110
R011385,Harsh,22.546179,88.470031,22.443611,88.417014,tunbm0,19,1,100
R011386,Devika,22.588683,88.449693,22.567501,88.329494,tunbs8,9,2,60
R011387,Ekansh,22.564603,88.314322,22.636332,88.47633,tunb3e,9,0,130
R011388,Vyanjana,22.640799,88.476126,22.57169,88.356403,tunbv3,19,2,104
R011389,Ishaan,22.50553,88.347182,22.51871,88.340602,tunb43,6,1,99
R011390,Reva,22.542954,88.321096,22.565338,88.421475,tunb1z,18,3,109
R011391,Pallavi,22.671609,88.353612,22.616203,88.407247,tunbfx,12,4,87
R011392,Charan,22.6992,88.388961,22.569133,88.452699,tunc5k,10,1,79
R011393,Utkarsh,22.540157,88.377417,22.496717,88.339733,tunb5p,10,3,122
R011394,Banjeet,22.570736,88.31258,22.562445,88.491101,tunb3s,11,3,123
R011395,Inaya,22.498531,88.324194,22.649611,88.378667,tgyzcz,8,0,79
R011396,Ria,22.659202,88.417884,22.653362,88.335028,tunbgu,19,0,113
R011397,Janani,22.511421,88.419488,22.593586,88.422459,tunbh4,10,4,101
R011398,Idika,22.429568,88.422969,22.576555,88.342508,tgyzs5,8,0,47
R011399,Harita,22.516251,88.364611,22.566126,88.368092,tunb4f,7,2,41
R011400,Warinder,22.492372,88.333123,22.593408,88.334276,tgyzfn,10,0,76
R011401,Gaurav,22.543463,88.390335,22.540901,88.329921,tunb5r,13,0,104
R011402,Megha,22.583377,88.323665,22.528503,88.349491,tunb3z,21,1,90
R011403,Chandani,22.619452,88.381317,22.464486,88.411725,tunbej,9,4,40
R011404,Barkha,22.613936,88.453164,22.46689,88.35876,tunbsu,17,4,130
R011405,Hemangini,22.550411,88.39012,22.457093,88.375859,tunb73,18,4,92
R011406,Mahika,22.601869,88.367205,22.424118,88.418317,tunbdf,6,2,139
R011407,Jasmit,22.488398,88.310501,22.581784,88.471014,tgyzct,21,2,144
R011408,Mason,22.592813,88.393694,22.635422,88.434805,tunbe2,13,4,53
R011409,Wakeeta,22.553739,88.43077,22.631329,88.369114,tunbk3,8,2,70
R011410,Daniel,22.577759,88.43613,22.632809,88.486176,tunbkq,22,3,145
R011411,Tamanna,22.586485,88.473028,22.485565,88.351796,tunbmr,22,2,129
R011412,Kashvi,22.571742,88.319815,22.494969,88.402362,tunb3v,18,0,123
R011413,Nisha,22.643164,88.412685,22.68097,88.406852,tunbgf,10,2,105
R011414,Kritika,22.501826,88.271352,22.574899,88.458586,tunb08,11,0,93
R011415,Damini,22.543055,88.323499,22.532687,88.346978,tunb1z,15,3,85
R011416,Max,22.584603,88.354346,22.489078,88.283415,tunb6x,10,2,40
R011417,Turvi,22.582585,88.467149,22.589475,88.438845,tunbmp,8,1,101
R011418,Vyanjana,22.534345,88.291357,22.599259,88.425571,tunb1n,19,1,107
R011419,Pavani,22.542924,88.322852,22.569471,88.402038,tunb1z,15,1,83
R011420,Ekantika,22.484341,88.382497,22.563568,88.381944,tgyzgj,15,1,46
R011421,Ikbal,22.607388,88.344329,22.556918,88.452388,tunbd7,14,0,83
R011422,Isha,22.553917,88.460847,22.434181,88.41274,tunbkc,20,4,119
R011423,Amara,22.504442,88.387878,22.453278,88.38624,tunb52,15,0,122
R011424,David,22.565683,88.351409,22.552344,88.463843,tunb67,20,2,110
R011425,Devika,22.55366,88.302952,22.610592,88.368434,tunb33,7,0,54
R011426,Anita,22.513568,88.416836,22.577989,88.387801,tunb5f,11,4,101
R011427,Warjas,22.56662,88.36222,22.636458,88.449172,tunb6s,15,3,67
R011428,Ubika,22.45796,88.437579,22.624587,88.362471,tgyzu2,22,0,134
R011429,Chasmum,22.568715,88.434066,22.63752,88.436816,tunbkk,17,2,139
R011430,Siddharth,22.512413,88.384963,22.683524,88.379234,tunb54,6,1,93
R011431,Faris,22.600038,88.480779,22.585334,88.292644,tunbt6,10,1,135
R011432,Qushi,22.671726,88.420834,22.667696,88.430971,tunbup,6,4,115
R011433,Orinder,22.66523,88.425761,22.575193,88.305636,tunbun,8,0,72
R011434,Wakeeta,22.563373,88.409177,22.608023,88.387205,tunb7g,18,3,124
R011435,Charvi,22.458183,88.349356,22.505944,88.303647,tgyzf2,13,1,51
R011436,Indira,22.515694,88.410579,22.618152,88.413993,tunb5f,8,2,147
R011437,Hemang,22.67739,88.331651,22.674293,88.380019,tunc40,12,1,41
R011438,Madhav,22.441904,88.384598,22.486706,88.433781,tgyzej,10,3,77
R011439,Omisha,22.703753,88.367542,22.610018,88.467839,tunc4v,20,0,44
R011440,Oliver,22.574405,88.362547,22.526023,88.284973,tunb6t,14,2,98
R011441,Shravya,22.452239,88.351829,22.581599,88.494793,tgyzdr,13,1,63
R011442,Ekapad,22.666031,88.423388,22.50727,88.392968,tunbun,12,1,42
R011443,Ekaraj,22.592112,88.390028,22.601089,88.352846,tunbe2,6,1,88
R011444,Rushil,22.479541,88.446785,22.441654,88.369039,tgyzus,7,2,81
R011445,Avni,22.475789,88.436691,22.608035,88.371189,tgyzu7,22,3,124
R011446,Tanay,22.57067,88.445829,22.593025,88.394884,tunbks,7,1,87
R011447,Vyanjana,22.510259,88.264244,22.511248,88.26079,tunb09,16,2,50
R011448,Ekaja,22.63177,88.402234,22.5423,88.345765,tunbex,7,2,144
R011449,Lila,22.553776,88.288553,22.540431,88.272614,tunb31,7,4,58
R011450,Aditya,22.626321,88.423278,22.432436,88.404469,tunbsn,8,3,58
R011451,Isaac,22.56855,88.415412,22.651304,88.386089,tunb7u,22,1,44
R011452,Chandran,22.624594,88.448772,22.563259,88.289871,tunbsw,11,4,86
R011453,Darpan,22.679998,88.410639,22.705654,88.373467,tunc5b,21,2,87
R011454,Sathvik,22.568983,88.349091,22.463548,88.434431,tunb6k,9,4,46
R011455,Qasim,22.596539,88.369644,22.465046,88.383441,tunbdc,21,3,146
R011456,Jagvi,22.615752,88.416812,22.588176,88.384312,tunbev,10,2,96
R011457,Nikita,22.673443,88.358006,22.496524,88.319238,tunbfx,9,4,67
R011458,Atharv,22.41784,88.390095,22.643641,88.382828,tgyze3,9,0,87
R011459,Maanav,22.545593,88.454713,22.577044,88.414348,tunbkb,17,1,104
R011460,Tanay,22.651262,88.39325,22.635033,88.452913,tunbg7,11,2,67
R011461,Hardik,22.696309,88.389699,22.610188,88.376738,tunc57,20,1,48
R011462,Bakhshi,22.607516,88.373459,22.552073,88.317115,tunbdg,20,1,85
R011463,Maanas,22.610579,88.327858,22.621211,88.417164,tunb9u,20,1,114
R011464,Samarth,22.5811,88.428785,22.521073,88.386217,tunbkn,13,4,88
R011465,Samar,22.611544,88.356105,22.631528,88.478275,tunbds,12,2,145
R011466,Oliver,22.503938,88.431617,22.616021,88.367087,tunbh2,8,4,68
R011467,Hamsini,22.56094,88.400547,22.609512,88.373278,tunb7e,18,2,61
R011468,Yashica,22.527902,88.305587,22.439892,88.414647,tunb1m,14,0,123
R011469,Rohan,22.518291,88.313324,22.62714,88.424265,tunb1e,15,3,94
R011470,Madhavi,22.60217,88.479572,22.587642,88.433475,tunbt6,16,3,51
R011471,Guneet,22.625558,88.368097,22.626175,88.468402,tunbdy,14,0,97
R011472,Gunbir,22.600638,88.397653,22.447235,88.349173,tunbed,15,1,51
R011473,Charita,22.641317,88.427726,22.492995,88.379623,tunbu1,19,4,149
R011474,Chaman,22.563039,88.469678,22.664873,88.357843,tunbm5,19,3,41
R011475,Aditya,22.555945,88.315627,22.669183,88.420983,tunb3d,10,0,95
R011476,Bhavika,22.560951,88.320727,22.581355,88.406627,tunb3g,20,1,58
R011477,Ekta,22.480152,88.412411,22.53378,88.262622,tgyzgu,22,1,77
R011478,Isha,22.467072,88.342879,22.48285,88.299805,tgyzf6,7,0,60
R011479,Anamika,22.704977,88.360619,22.617316,88.38237,tunc4t,14,0,40
R011480,Liam,22.573224,88.276711,22.582964,88.327442,tunb2v,21,4,43
R011481,Ekanta,22.569547,88.288009,22.54837,88.438541,tunb3h,14,1,147
R011482,Lopa,22.508777,88.329572,22.641272,88.449022,tunb1c,16,4,115
R011483,Ishita,22.57308,88.414937,22.460448,88.40132,tunb7v,8,4,114
R011484,Veer,22.576049,88.48119,22.493318,88.397908,tunbmm,16,1,47
R011485,Mitali,22.570901,88.468152,22.526196,88.379091,tunbmh,15,3,108
R011486,Reyansh,22.686918,88.407003,22.704665,88.356193,tunc5f,21,1,63
R011487,Ishwar,22.654542,88.365484,22.525237,88.284836,tunbfu,10,1,82
R011488,Wahab,22.572896,88.417066,22.606908,88.469048,tunb7v,21,0,69
R011489,Ekta,22.643288,88.456257,22.599268,88.32045,tunbuf,9,3,114
R011490,Rishi,22.678813,88.380378,22.632394,88.404123,tunc50,19,1,86
R011491,Vedika,22.624161,88.413366,22.676321,88.393269,tunbey,19,1,119
R011492,Rohan,22.637393,88.437586,22.568167,88.420226,tunbu3,11,4,71
R011493,Leena,22.566857,88.35789,22.693885,88.371136,tunb6s,10,1,64
R011494,Vaishnavi,22.682785,88.359642,22.579698,88.39264,tunc49,18,2,53
R011495,Darpan,22.603639,88.408213,22.690771,88.365616,tunbef,15,3,130
R011496,Ekta,22.571731,88.350789,22.611454,88.442469,tunb6m,18,2,109
R011497,Anirudh,22.700917,88.385478,22.641242,88.403324,tunc5k,14,3,80
R011498,Advay,22.632555,88.484669,22.576122,88.452337,tunbv8,11,0,139
R011499,Tamanna,22.600322,88.455749,22.622753,88.365684,tunbsf,18,4,106
R011500,Lakshit,22.66941,88.330998,22.647646,88.455689,tunbfn,7,0,150
R011501,Devansh,22.525988,88.26266,22.667008,88.394547,tunb0k,19,4,119
R011502,Bhavini,22.533815,88.328414,22.435067,88.408272,tunb1y,8,4,91
R011503,Pavani,22.461559,88.353898,22.607441,88.394738,tgyzf9,12,2,115
R011504,Darsh,22.627976,88.441856,22.703598,88.378406,tunbsx,9,3,122
R011505,Balhaar,22.552213,88.480775,22.559158,88.286624,tunbm3,14,4,114
R011506,Shravya,22.582596,88.387826,22.54165,88.312531,tunb7r,14,3,83
R011507,Abhiram,22.430297,88.38703,22.567611,88.488239,tgyze7,17,2,120
R011508,Damyanti,22.546097,88.340314,22.528881,88.372409,tunb60,15,0,142
R011509,Pallavi,22.502359,88.381596,22.60779,88.466718,tunb50,21,3,95
R011510,Bahadurjit,22.641299,88.440958,22.598637,88.403549,tunbu9,21,2,133
R011511,Siya,22.51122,88.328942,22.495192,88.338606,tunb1f,9,2,67
R011512,Ranveer,22.510557,88.30445,22.639391,88.438253,tunb13,22,4,61
R011513,Logan,22.458239,88.380457,22.613322,88.46725,tgyzg0,17,3,62
R011514,Edhitha,22.437568,88.416931,22.617601,88.466416,tgyzeu,8,2,78
R011515,Ekavir,22.512235,88.39435,22.618462,88.390424,tunb56,16,4,40
R011516,Kevin,22.673256,88.370108,22.505551,88.361978,tunbfz,18,2,41
R011517,Abdul,22.708728,88.378651,22.67679,88.343025,tunc5j,18,4,64
R011518,Qarin,22.588071,88.377245,22.633821,88.441782,tunbe0,11,4,146
R011519,Libni,22.4464,88.369692,22.637217,88.3844,tgyzdy,7,0,54
R011520,Tejas,22.637165,88.354557,22.613345,88.388684,tunbf8,9,4,109
R011521,Bhavani,22.538173,88.282008,22.569301,88.451078,tunb0y,12,2,121
R011522,Mohammed,22.604171,88.321133,22.432796,88.395939,tunb9f,6,2,82
R011523,Yoshita,22.563021,88.336629,22.582273,88.449442,tunb65,16,2,128
R011524,Barkha,22.59597,88.421997,22.619545,88.348717,tunbs1,20,1,102
R011525,Megha,22.675534,88.350072,22.598841,88.42449,tunbfr,12,1,123
R011526,Orinder,22.519058,88.274371,22.559869,88.357107,tunb0e,15,0,74
R011527,Zaitra,22.533524,88.356163,22.561477,88.329021,tunb4w,18,1,58
R011528,Arunima,22.553958,88.401513,22.484857,88.296339,tunb79,8,3,84
R011529,Oviya,22.575584,88.333516,22.565905,88.282027,tunb6j,17,4,127
R011530,Dalbir,22.563361,88.323995,22.578772,88.461668,tunb3g,13,2,122
R011531,Pranav,22.445618,88.41442,22.611119,88.336264,tgyzey,19,1,82
R011532,Amaira,22.582103,88.487783,22.5467,88.293454,tunbmw,20,2,55
R011533,Isaiah,22.640385,88.443628,22.6062,88.344192,tunbu9,8,4,43
R011534,Tanish,22.526749,88.37453,22.5069,88.275033,tunb5h,19,3,48
R011535,Gunbir,22.432513,88.380814,22.61428,88.350086,tgyze5,19,4,100
R011536,Ekaja,22.53199,88.338245,22.66818,88.410544,tunb4j,7,3,43
R011537,Azaan,22.592657,88.486495,22.580224,88.311216,tunbt8,9,1,40
R011538,Robert,22.671911,88.418066,22.516312,88.41607,tunbup,6,3,51
R011539,Logan,22.637897,88.34313,22.469617,88.343311,tunbf3,20,0,121
R011540,Mason,22.662319,88.414408,22.498346,88.420965,tunbgv,22,2,137
R011541,Aarush,22.510267,88.366173,22.588771,88.360379,tunb4c,11,0,53
R011542,Aradhana,22.613335,88.433269,22.637583,88.46873,tunbsk,8,1,135
R011543,Yuvraj,22.574115,88.367733,22.504445,88.40219,tunb6v,15,2,55
R011544,Tamanna,22.574524,88.418915,22.640403,88.421878,tunbkj,10,0,123
R011545,Yashawini,22.550641,88.427312,22.576549,88.405063,tunbk1,10,3,57
R011546,Timothy,22.695122,88.414218,22.561676,88.346325,tunc5g,15,2,55
R011547,Leela,22.541333,88.313329,22.662808,88.422398,tunb1x,13,2,86
R011548,Urvashi,22.624271,88.40682,22.434015,88.356992,tunbew,8,3,145
R011549,Qushi,22.657913,88.41089,22.460757,88.36756,tunbgu,14,2,90
R011550,Advika,22.5974,88.436209,22.483302,88.437424,tunbs3,18,0,145
R011551,Gaurav,22.524751,88.27939,22.446461,88.398697,tunb0u,11,3,60
R011552,Alexander,22.524292,88.3527,22.691024,88.358372,tunb4s,19,3,148
R011553,Dayamai,22.59205,88.318463,22.59529,88.329702,tunb98,19,4,107
R011554,Arin,22.430596,88.364938,22.465221,88.405065,tgyzdg,15,2,101
R011555,Ishaan,22.573599,88.434418,22.64035,88.381477,tunbkm,16,2,76
R011556,Charan,22.506259,88.349797,22.563214,88.391971,tunb43,20,0,138
R011557,Rachana,22.453271,88.382174,22.520424,88.39153,tgyzep,13,0,52
R011558,Teerth,22.448335,88.407402,22.521352,88.410767,tgyzey,12,1,107
R011559,Hemani,22.691359,88.409697,22.506805,88.392864,tunc5f,16,0,126
R011560,Jacob,22.615816,88.391616,22.516834,88.314511,tunbem,10,1,69
R011561,Zayyan,22.566882,88.319068,22.579177,88.423089,tunb3s,10,2,42
R011562,Radhika,22.556969,88.415081,22.528333,88.342342,tunb7f,22,2,108
R011563,Anthony,22.622377,88.347472,22.448356,88.441441,tunbdq,9,0,111
R011564,Aadi,22.556474,88.388355,22.628635,88.378705,tunb76,12,4,149
R011565,Tristan,22.564308,88.335986,22.586672,88.500675,tunb65,20,2,126
R011566,Netra,22.568919,88.268396,22.51238,88.391183,tunb2s,7,2,142
R011567,Yug,22.588396,88.371461,22.606131,88.467228,tunbdb,14,0,52
R011568,Theodore,22.57182,88.398588,22.505695,88.407685,tunb7t,18,0,117
R011569,Siya,22.482615,88.443495,22.575463,88.304214,tgyzus,8,4,45
R011570,Leena,22.585709,88.318344,22.563821,88.446739,tunb3x,16,0,41
R011571,Christopher,22.561271,88.32055,22.520192,88.357981,tunb3g,17,4,73
R011572,Wishi,22.546189,88.334332,22.471348,88.41102,tunb60,17,0,136
R011573,Akshay,22.509192,88.30438,22.463772,88.371474,tunb13,9,0,56
R011574,Vincent,22.592812,88.42416,22.545568,88.309325,tunbs0,21,3,139
R011575,Maya,22.521184,88.33253,22.620342,88.379475,tunb45,19,2,136
R011576,Girik,22.512621,88.281238,22.616802,88.407138,tunb0f,11,3,62
R011577,Naveen,22.579037,88.424905,22.638614,88.44052,tunbkn,14,2,43
R011578,Omkaar,22.626532,88.404151,22.604093,88.442172,tunbex,10,2,145
R011579,Mitesh,22.706009,88.387652,22.541758,88.385535,tunc5m,6,0,130
R011580,Pushti,22.580885,88.388652,22.545691,88.284634,tunb7q,8,4,87
R011581,Fariq,22.588793,88.399924,22.648825,88.360558,tunbe8,15,3,146
R011582,Neelima,22.628798,88.344827,22.568828,88.371353,tunbdr,9,1,69
R011583,Jai,22.431691,88.417035,22.575993,88.45926,tgyzeg,6,0,113
R011584,Lohit,22.576569,88.311713,22.555376,88.322731,tunb3t,12,4,136
R011585,Anvi,22.544277,88.317814,22.503615,88.424436,tunb38,7,2,73
R011586,Zayyan,22.555501,88.412485,22.531283,88.33296,tunb7f,11,4,138
R011587,Gaurika,22.494421,88.441345,22.575523,88.285987,tgyzuw,15,1,77
R011588,Gavin,22.582629,88.363508,22.485538,88.286391,tunb6z,20,1,111
R011589,Ojas,22.54257,88.365388,22.50182,88.413523,tunb4z,12,0,52
R011590,Warhi,22.503544,88.408907,22.621078,88.467052,tunb5b,20,2,123
R011591,Mekhala,22.563412,88.336667,22.601716,88.48396,tunb65,13,4,109
R011592,Harinakshi,22.602978,88.369993,22.536697,88.296125,tunbdf,11,2,120
R011593,Neha,22.610465,88.485036,22.518072,88.257937,tunbts,21,4,135
R011594,Pushti,22.613472,88.379063,22.561886,88.316373,tunbeh,18,3,147
R011595,Jeevika,22.494127,88.418814,22.53496,88.337932,tgyzun,13,4,92
R011596,Naksh,22.616717,88.460448,22.612814,88.468157,tunbsv,10,2,111
R011597,Chaaya,22.465224,88.394849,22.52601,88.31621,tgyzg3,21,4,48
R011598,Raagini,22.547699,88.365373,22.639899,88.478293,tunb6b,10,1,87
R011599,Darika,22.510199,88.402523,22.507888,88.332932,tunb59,9,0,88
R011600,Hitesh,22.444006,88.346904,22.654825,88.350767,tgyzdm,19,0,103
R011601,Chatresh,22.692673,88.405622,22.497583,88.428492,tunc5e,13,4,120
R011602,Zansi,22.576538,88.458192,22.576119,88.31353,tunbkv,9,3,135
R011603,Raghav,22.603416,88.469757,22.600672,88.421034,tunbt4,13,2,67
R011604,Pooja,22.675837,88.386054,22.611497,88.376454,tunc52,19,0,49
R011605,Umang,22.665744,88.426627,22.628732,88.423385,tunbun,19,3,59
R011606,Daniel,22.50698,88.299933,22.584941,88.489795,tunb13,15,2,63
R011607,Falak,22.518048,88.399784,22.657703,88.326928,tunb5e,12,3,42
R011608,Kritika,22.621355,88.343471,22.528853,88.289235,tunbdq,12,2,136
R011609,Rayaan,22.655209,88.429255,22.670821,88.365709,tunbuk,14,4,71
R011610,Garima,22.565924,88.407605,22.583464,88.433386,tunb7u,13,2,60
R011611,Devansh,22.626086,88.460762,22.612148,88.450997,tunbsy,21,1,110
R011612,Raagini,22.664941,88.400599,22.608514,88.407824,tunbgw,9,2,82
R011613,Wridesh,22.638109,88.41211,22.521905,88.380951,tunbgc,22,0,148
R011614,Inaya,22.562119,88.347867,22.614898,88.353771,tunb67,11,3,111
R011615,Falak,22.598836,88.36876,22.580269,88.4453,tunbdc,12,2,125
R011616,Pranav,22.627007,88.398346,22.557663,88.346894,tunbex,18,0,114
R011617,Geetika,22.585521,88.442551,22.508047,88.345781,tunbkx,6,1,43
R011618,Daksha,22.605183,88.431496,22.453723,88.387311,tunbs7,13,3,129
R011619,Siya,22.5786,88.330885,22.446861,88.381642,tunb6n,19,0,52
R011620,Timothy,22.642942,88.380798,22.5037,88.348744,tunbg4,18,1,87
R011621,Pratyush,22.575974,88.437069,22.623646,88.467327,tunbkm,16,0,94
R011622,Ekaraj,22.541113,88.346313,22.604512,88.458733,tunb4r,12,2,128
R011623,Aishani,22.667924,88.40498,22.605772,88.333266,tunbgw,14,0,126
R011624,Gagan,22.624756,88.341424,22.509588,88.364039,tunbdq,7,0,65
R011625,Indrajit,22.601037,88.355401,22.641298,88.393434,tunbdd,12,2,139
R011626,Nitara,22.556961,88.429278,22.567291,88.317966,tunbk6,11,3,41
R011627,Aadhya,22.466678,88.412317,22.699662,88.366396,tgyzgc,8,1,103
R011628,Aarav,22.635106,88.416996,22.539795,88.297949,tunbgb,13,0,142
R011629,Anay,22.634297,88.332899,22.576635,88.387081,tunbf0,22,1,75
R011630,Umang,22.548844,88.343109,22.643081,88.373319,tunb62,19,4,56
R011631,Omya,22.526082,88.388725,22.584345,88.41076,tunb5k,13,3,131
R011632,Avi,22.517663,88.259854,22.571327,88.399738,tunb07,15,3,105
R011633,Neelima,22.560144,88.335769,22.560035,88.402102,tunb64,8,0,87
R011634,Ayushman,22.575243,88.387688,22.571059,88.426945,tunb7m,16,4,116
R011635,Fitan,22.564466,88.415627,22.552222,88.424658,tunb7g,10,0,113
R011636,Kala,22.602258,88.37249,22.563829,88.45666,tunbdf,6,0,118
R011637,Harini,22.63584,88.444025,22.568626,88.39101,tunbu8,13,4,64
R011638,Anika,22.684997,88.407941,22.590657,88.405569,tunc5c,15,2,98
R011639,Ekta,22.528314,88.342717,22.575967,88.407785,tunb4m,21,4,93
R011640,Omisha,22.545464,88.384636,22.64643,88.420541,tunb70,10,4,143
R011641,Vedhika,22.516525,88.333148,22.640612,88.401772,tunb45,16,4,100
R011642,Unni,22.454182,88.348606,22.58919,88.40573,tgyzdr,13,0,56
R011643,Caleb,22.450406,88.380078,22.534204,88.347886,tgyzen,6,2,50
R011644,Ekiya,22.463323,88.343403,22.627672,88.40601,tgyzf3,9,4,98
R011645,Faraj,22.610905,88.366227,22.55466,88.277901,tunbdu,20,0,146
R011646,Aachal,22.542135,88.350209,22.618198,88.494974,tunb4r,11,3,107
R011647,Abhiram,22.570624,88.376953,22.489767,88.373139,tunb7h,7,0,113
R011648,Maanav,22.540059,88.387238,22.444129,88.439707,tunb5r,16,4,98
R011649,Azaan,22.488678,88.346766,22.476038,88.415911,tgyzfm,10,2,92
R011650,Gagan,22.574186,88.30731,22.600524,88.379174,tunb3m,11,1,147
R011651,Shravya,22.632478,88.375916,22.564896,88.484344,tunbg0,8,3,129
R011652,Vamakshi,22.662798,88.347911,22.53989,88.338265,tunbfm,18,2,40
R011653,Falak,22.614299,88.390747,22.55923,88.411667,tunbek,14,0,101
R011654,Gaurav,22.656395,88.40772,22.583442,88.331483,tunbgu,14,3,50
R011655,Tamanna,22.571589,88.3603,22.662938,88.420211,tunb6t,7,2,148
R011656,Lipika,22.465304,88.440927,22.590274,88.430118,tgyzu9,9,2,132
R011657,Vidhi,22.584453,88.314722,22.624731,88.410587,tunb3x,17,2,109
R011658,Banjeet,22.575168,88.390147,22.62683,88.41983,tunb7m,11,2,136
R011659,Saanvi,22.589999,88.415612,22.469701,88.429794,tunbeb,11,4,88
R011660,Pavani,22.558751,88.479958,22.672128,88.334626,tunbm6,8,4,61
R011661,Vinaya,22.484438,88.412734,22.619897,88.403062,tgyzgv,22,3,140
R011662,Ekalinga,22.581515,88.280373,22.552132,88.278519,tunb2y,21,2,65
R011663,Chaman,22.59365,88.458405,22.632697,88.414856,tunbsc,6,0,65
R011664,Omya,22.528629,88.273235,22.60662,88.421636,tunb0t,11,2,63
R011665,Veda,22.704094,88.354803,22.556563,88.383969,tunc4t,22,0,99
R011666,Damyanti,22.614566,88.348211,22.576222,88.281382,tunbdk,9,4,50
